condition,family,model,layer,head,selection_rho,selection_p,n_selection,selection_p_fdr
uniform,pythia,pythia-2.8b,28,27,-0.15478260869565216,0.47019170707374996,24,0.8444182598010371
uniform,pythia,pythia-2.8b,26,29,-0.15478260869565216,0.47019170707374996,24,0.8444182598010371
uniform,pythia,pythia-2.8b,23,9,-0.15217391304347824,0.47779698719030983,24,0.8444182598010371
uniform,pythia,pythia-2.8b,26,2,-0.15130434782608695,0.4803459029793671,24,0.8444182598010371
uniform,pythia,pythia-2.8b,24,19,-0.15043478260869564,0.4829016923237181,24,0.8444182598010371
uniform,pythia,pythia-2.8b,30,17,-0.14782608695652172,0.49061007074296015,24,0.8524371364744582
uniform,pythia,pythia-2.8b,28,9,-0.1469565217391304,0.493193122110666,24,0.8524371364744582
uniform,pythia,pythia-2.8b,28,13,-0.1452173913043478,0.49837946924561144,24,0.8524371364744582
uniform,pythia,pythia-2.8b,23,0,-0.1443478260869565,0.5009827163280623,24,0.8524371364744582
uniform,pythia,pythia-2.8b,23,20,-0.1417391304347826,0.5088324543263879,24,0.8524371364744582
uniform,pythia,pythia-2.8b,23,19,-0.1408695652173913,0.5114622818846749,24,0.8524371364744582
uniform,pythia,pythia-2.8b,26,9,-0.1408695652173913,0.5114622818846749,24,0.8524371364744582
uniform,pythia,pythia-2.8b,29,22,-0.13130434782608694,0.5408189353993529,24,0.8739676983042642
uniform,pythia,pythia-2.8b,27,17,-0.12956521739130433,0.546239269258583,24,0.8739676983042642
uniform,pythia,pythia-2.8b,31,12,-0.12869565217391304,0.5489587886992761,24,0.8739676983042642
uniform,pythia,pythia-2.8b,29,2,-0.1269565217391304,0.5544163873133454,24,0.8739676983042642
uniform,pythia,pythia-2.8b,26,13,-0.12608695652173912,0.5571544076689684,24,0.8739676983042642
uniform,pythia,pythia-2.8b,22,13,-0.12608695652173912,0.5571544076689684,24,0.8739676983042642
uniform,pythia,pythia-2.8b,29,7,-0.12347826086956522,0.5654049951421964,24,0.8741034856954629
uniform,pythia,pythia-2.8b,28,23,-0.1226086956521739,0.5681672657020509,24,0.8741034856954629
uniform,pythia,pythia-2.8b,23,5,-0.1226086956521739,0.5681672657020509,24,0.8741034856954629
uniform,pythia,pythia-2.8b,24,27,-0.1208695652173913,0.5737097351958669,24,0.8745652551178517
uniform,pythia,pythia-2.8b,28,24,-0.11913043478260868,0.5792759020081251,24,0.8745652551178517
uniform,pythia,pythia-2.8b,23,14,-0.11913043478260868,0.5792759020081251,24,0.8745652551178517
uniform,pythia,pythia-2.8b,29,17,-0.11826086956521738,0.5820677933682574,24,0.8745652551178517
uniform,pythia,pythia-2.8b,26,6,-0.11739130434782606,0.5848655143600633,24,0.8745652551178517
uniform,pythia,pythia-2.8b,24,25,-0.11652173913043477,0.587669032951115,24,0.8746701885784036
uniform,pythia,pythia-2.8b,28,7,-0.11478260869565216,0.5932933336915411,24,0.8749026118953602
uniform,pythia,pythia-2.8b,23,1,-0.11478260869565216,0.5932933336915411,24,0.8749026118953602
uniform,pythia,pythia-2.8b,25,27,-0.11043478260869564,0.6074532587517109,24,0.8756083009033669
uniform,pythia,pythia-2.8b,22,16,-0.11043478260869564,0.6074532587517109,24,0.8756083009033669
uniform,pythia,pythia-2.8b,28,19,-0.10869565217391304,0.6131561977406331,24,0.8759374253437616
uniform,pythia,pythia-2.8b,25,8,-0.10695652173913042,0.6188809974331807,24,0.8801863074605237
uniform,pythia,pythia-2.8b,26,24,-0.1060869565217391,0.6217515088671185,24,0.8803561187499023
uniform,pythia,pythia-2.8b,23,4,-0.10521739130434782,0.6246273816458915,24,0.8805319917475123
uniform,pythia,pythia-2.8b,22,2,-0.1026086956521739,0.6332868165639751,24,0.8810947013064002
uniform,pythia,pythia-2.8b,24,3,-0.1026086956521739,0.6332868165639751,24,0.8810947013064002
uniform,pythia,pythia-2.8b,30,8,-0.09739130434782609,0.6507456469889162,24,0.8835618858030608
uniform,pythia,pythia-2.8b,26,27,-0.09478260869565217,0.6595430787691372,24,0.8835618858030608
uniform,pythia,pythia-2.8b,28,26,-0.09391304347826085,0.6624853858393348,24,0.8835618858030608
uniform,pythia,pythia-2.8b,22,29,-0.09391304347826085,0.6624853858393348,24,0.8835618858030608
uniform,pythia,pythia-2.8b,24,12,-0.09391304347826085,0.6624853858393348,24,0.8835618858030608
uniform,pythia,pythia-2.8b,29,1,-0.09391304347826085,0.6624853858393348,24,0.8835618858030608
uniform,pythia,pythia-2.8b,22,14,-0.09304347826086956,0.6654325452454302,24,0.8835618858030608
uniform,pythia,pythia-2.8b,25,23,-0.09304347826086956,0.6654325452454302,24,0.8835618858030608
uniform,pythia,pythia-2.8b,30,10,-0.08782608695652173,0.6832152692148052,24,0.8997073504063279
uniform,pythia,pythia-2.8b,31,22,-0.08347826086956521,0.6981606006787423,24,0.9008523879725707
uniform,pythia,pythia-2.8b,30,30,-0.08347826086956521,0.6981606006787423,24,0.9008523879725707
uniform,pythia,pythia-2.8b,25,7,-0.08347826086956521,0.6981606006787423,24,0.9008523879725707
uniform,pythia,pythia-2.8b,27,14,-0.08,0.710196052195759,24,0.9069262712000676
uniform,pythia,pythia-2.8b,29,20,-0.07739130434782608,0.7192671455433247,24,0.9069262712000676
uniform,pythia,pythia-2.8b,25,20,-0.07565217391304348,0.725335122330957,24,0.9069262712000676
uniform,pythia,pythia-2.8b,30,28,-0.07565217391304348,0.725335122330957,24,0.9069262712000676
uniform,pythia,pythia-2.8b,30,0,-0.07478260869565216,0.7283751615575543,24,0.9069262712000676
uniform,pythia,pythia-2.8b,30,15,-0.07130434782608694,0.7405746871767944,24,0.907984290791472
uniform,pythia,pythia-2.8b,30,12,-0.07130434782608694,0.7405746871767944,24,0.907984290791472
uniform,pythia,pythia-2.8b,26,1,-0.06869565217391303,0.749764493394595,24,0.9093648365445252
uniform,pythia,pythia-2.8b,30,24,-0.06782608695652173,0.75283518636882,24,0.9093648365445252
uniform,pythia,pythia-2.8b,27,7,-0.06695652173913043,0.7559095203776366,24,0.9093648365445252
uniform,pythia,pythia-2.8b,25,16,-0.0626086956521739,0.7713343005112614,24,0.9244456036090025
uniform,pythia,pythia-2.8b,24,30,-0.06173913043478261,0.7744295754905792,24,0.9246920304365125
uniform,pythia,pythia-2.8b,24,4,-0.054782608695652164,0.799308243488264,24,0.9334986785264398
uniform,pythia,pythia-2.8b,29,4,-0.054782608695652164,0.799308243488264,24,0.9334986785264398
uniform,pythia,pythia-2.8b,24,10,-0.054782608695652164,0.799308243488264,24,0.9334986785264398
uniform,pythia,pythia-2.8b,25,5,-0.050434782608695654,0.8149558189775675,24,0.9448763118580493
uniform,pythia,pythia-2.8b,31,24,-0.047826086956521734,0.8243778236378612,24,0.9489241135399841
uniform,pythia,pythia-2.8b,26,14,-0.04521739130434782,0.8338234219848106,24,0.9539538526679785
uniform,pythia,pythia-2.8b,23,15,-0.04434782608695652,0.8369769840650598,24,0.9539538526679785
uniform,pythia,pythia-2.8b,25,31,-0.04347826086956521,0.8401329841149333,24,0.9539538526679785
uniform,pythia,pythia-2.8b,30,26,-0.042608695652173914,0.8432913759776879,24,0.9539538526679785
uniform,pythia,pythia-2.8b,31,1,-0.041739130434782605,0.8464521133997217,24,0.9539538526679785
uniform,pythia,pythia-2.8b,22,31,-0.040869565217391296,0.8496151500324183,24,0.9539538526679785
uniform,pythia,pythia-2.8b,25,13,-0.03565217391304347,0.8686390462246146,24,0.9618148608715457
uniform,pythia,pythia-2.8b,25,2,-0.034782608695652174,0.8718168719786574,24,0.9620048242523116
uniform,pythia,pythia-2.8b,29,24,-0.03217391304347826,0.8813617120284872,24,0.9625793441949348
uniform,pythia,pythia-2.8b,25,17,-0.02869565217391304,0.8941129145750657,24,0.9635487985200714
uniform,pythia,pythia-2.8b,26,3,-0.02260869565217391,0.9164870430337817,24,0.9743383846206317
uniform,pythia,pythia-2.8b,31,10,-0.02,0.9260958020254711,24,0.9782115958289319
uniform,pythia,pythia-2.8b,31,26,-0.019130434782608695,0.9293010160374854,24,0.9782115958289319
uniform,pythia,pythia-2.8b,25,11,-0.015652173913043476,0.9421320594035385,24,0.9884664229807618
uniform,pythia,pythia-2.8b,28,5,-0.013913043478260868,0.9485530177017848,24,0.9887197578650526
uniform,pythia,pythia-2.8b,26,28,-0.013913043478260868,0.9485530177017848,24,0.9887197578650526
uniform,pythia,pythia-2.8b,27,0,-0.011304347826086955,0.9581901628011082,24,0.9890995228914665
uniform,pythia,pythia-2.8b,28,20,-0.011304347826086955,0.9581901628011082,24,0.9890995228914665
uniform,pythia,pythia-2.8b,22,3,-0.010434782608695651,0.9614038727773804,24,0.9892258498030922
uniform,pythia,pythia-2.8b,30,25,-0.00608695652173913,0.9774802016477157,24,0.9929957604040286
uniform,pythia,pythia-2.8b,25,18,-0.003478260869565217,0.9871304734643621,24,0.9933388412219996
uniform,pythia,pythia-2.8b,27,5,0.0,1.0,24,1.0
uniform,pythia,pythia-2.8b,31,21,0.0008695652173913043,0.9967824967252694,24,0.9999072067463518
uniform,pythia,pythia-2.8b,28,12,0.003478260869565217,0.9871304734643621,24,0.9933388412219996
uniform,pythia,pythia-2.8b,26,16,0.003478260869565217,0.9871304734643621,24,0.9933388412219996
uniform,pythia,pythia-2.8b,31,3,0.006956521739130434,0.9742640605332524,24,0.992880571244079
uniform,pythia,pythia-2.8b,27,29,0.008695652173913044,0.9678329941702691,24,0.98947782151593
uniform,pythia,pythia-2.8b,23,3,0.008695652173913044,0.9678329941702691,24,0.98947782151593
uniform,pythia,pythia-2.8b,27,19,0.013043478260869565,0.9517646868003002,24,0.9888464278444677
uniform,pythia,pythia-2.8b,27,1,0.019130434782608695,0.9293010160374854,24,0.9782115958289319
uniform,pythia,pythia-2.8b,30,1,0.023478260869565212,0.9132865779270147,24,0.9741723497888157
uniform,pythia,pythia-2.8b,28,6,0.02434782608695652,0.9100874200789536,24,0.9740066034289804
uniform,pythia,pythia-2.8b,28,14,0.027826086956521737,0.8973048186218164,24,0.9635487985200714
uniform,pythia,pythia-2.8b,26,23,0.027826086956521737,0.8973048186218164,24,0.9635487985200714
uniform,pythia,pythia-2.8b,22,0,0.029565217391304344,0.8909226043767047,24,0.9635487985200714
uniform,pythia,pythia-2.8b,25,28,0.03130434782608695,0.8845469556552951,24,0.9627721966316137
uniform,pythia,pythia-2.8b,29,21,0.03217391304347826,0.8813617120284872,24,0.9625793441949348
uniform,pythia,pythia-2.8b,28,16,0.033913043478260865,0.8749966229566862,24,0.9621955991276274
uniform,pythia,pythia-2.8b,27,23,0.03652173913043478,0.8654631927363388,24,0.9616257697070432
uniform,pythia,pythia-2.8b,31,17,0.03739130434782608,0.8622893584755253,24,0.9614376122375196
uniform,pythia,pythia-2.8b,29,25,0.03826086956521739,0.8591175903218993,24,0.9612504507098174
uniform,pythia,pythia-2.8b,30,31,0.040869565217391296,0.8496151500324183,24,0.9539538526679785
uniform,pythia,pythia-2.8b,30,22,0.047826086956521734,0.8243778236378612,24,0.9489241135399841
uniform,pythia,pythia-2.8b,23,6,0.05391304347826086,0.8024319710844887,24,0.9337390208983142
uniform,pythia,pythia-2.8b,24,24,0.054782608695652164,0.799308243488264,24,0.9334986785264398
uniform,pythia,pythia-2.8b,25,26,0.05913043478260869,0.783735252825447,24,0.9288714107560853
uniform,pythia,pythia-2.8b,29,28,0.06,0.7806300955564118,24,0.9286305969444305
uniform,pythia,pythia-2.8b,25,14,0.06695652173913043,0.7559095203776366,24,0.9093648365445252
uniform,pythia,pythia-2.8b,27,2,0.06695652173913043,0.7559095203776366,24,0.9093648365445252
uniform,pythia,pythia-2.8b,26,8,0.07217391304347825,0.7375189840952583,24,0.907984290791472
uniform,pythia,pythia-2.8b,23,16,0.07304347826086956,0.7344671341768291,24,0.907984290791472
uniform,pythia,pythia-2.8b,31,16,0.07478260869565216,0.7283751615575543,24,0.9069262712000676
uniform,pythia,pythia-2.8b,26,31,0.07652173913043478,0.7222991032128188,24,0.9069262712000676
uniform,pythia,pythia-2.8b,31,0,0.07739130434782608,0.7192671455433247,24,0.9069262712000676
uniform,pythia,pythia-2.8b,27,31,0.07739130434782608,0.7192671455433247,24,0.9069262712000676
uniform,pythia,pythia-2.8b,30,27,0.08434782608695651,0.69516260313585,24,0.9008523879725707
uniform,pythia,pythia-2.8b,22,20,0.08695652173913042,0.6861953252985288,24,0.8999282954734803
uniform,pythia,pythia-2.8b,26,22,0.08956521739130434,0.6772689468428974,24,0.8955622437592031
uniform,pythia,pythia-2.8b,22,8,0.09478260869565217,0.6595430787691372,24,0.8835618858030608
uniform,pythia,pythia-2.8b,26,5,0.09652173913043478,0.6536731719946907,24,0.8835618858030608
uniform,pythia,pythia-2.8b,25,0,0.09913043478260869,0.6449056390307348,24,0.8835618858030608
uniform,pythia,pythia-2.8b,29,18,0.1026086956521739,0.6332868165639751,24,0.8810947013064002
uniform,pythia,pythia-2.8b,29,6,0.10869565217391304,0.6131561977406331,24,0.8759374253437616
uniform,pythia,pythia-2.8b,31,23,0.11043478260869564,0.6074532587517109,24,0.8756083009033669
uniform,pythia,pythia-2.8b,30,19,0.11217391304347826,0.6017724532672231,24,0.8756083009033669
uniform,pythia,pythia-2.8b,31,15,0.11304347826086956,0.5989404349055965,24,0.8756083009033669
uniform,pythia,pythia-2.8b,25,19,0.11739130434782606,0.5848655143600633,24,0.8745652551178517
uniform,pythia,pythia-2.8b,27,16,0.12347826086956522,0.5654049951421964,24,0.8741034856954629
uniform,pythia,pythia-2.8b,22,28,0.1269565217391304,0.5544163873133454,24,0.8739676983042642
uniform,pythia,pythia-2.8b,28,8,0.13130434782608694,0.5408189353993529,24,0.8739676983042642
uniform,pythia,pythia-2.8b,28,18,0.13391304347826086,0.5327356259700111,24,0.8697724505632835
uniform,pythia,pythia-2.8b,25,1,0.13478260869565215,0.5300538865453849,24,0.8697724505632835
uniform,pythia,pythia-2.8b,26,21,0.13826086956521738,0.519391149459146,24,0.8567276692109626
uniform,pythia,pythia-2.8b,26,7,0.1391304347826087,0.5167416555162507,24,0.8567276692109626
uniform,pythia,pythia-2.8b,28,0,0.14260869565217388,0.506209233952854,24,0.8524371364744582
uniform,pythia,pythia-2.8b,25,12,0.1434782608695652,0.5035926462175363,24,0.8524371364744582
uniform,pythia,pythia-2.8b,30,21,0.15043478260869564,0.4829016923237181,24,0.8444182598010371
uniform,pythia,pythia-2.8b,27,20,0.15130434782608695,0.4803459029793671,24,0.8444182598010371
uniform,pythia,pythia-2.8b,26,25,0.15217391304347824,0.47779698719030983,24,0.8444182598010371
uniform,pythia,pythia-2.8b,25,30,0.15391304347826085,0.4727198668976152,24,0.8444182598010371
uniform,pythia,pythia-2.8b,31,8,0.1591304347826087,0.45765578201494633,24,0.8444182598010371
uniform,pythia,pythia-2.8b,27,22,0.16086956521739126,0.452690747765674,24,0.8444182598010371
uniform,pythia,pythia-2.8b,23,13,0.16086956521739126,0.452690747765674,24,0.8444182598010371
uniform,pythia,pythia-2.8b,25,4,0.1652173913043478,0.44040292312830936,24,0.8338990260417692
uniform,pythia,pythia-2.8b,31,2,0.17913043478260868,0.40230343183605966,24,0.7996093055126652
uniform,pythia,pythia-2.8b,30,23,0.1826086956521739,0.39307499311229405,24,0.7861499862245881
uniform,pythia,pythia-2.8b,31,14,0.2052173913043478,0.3360608896745526,24,0.7266181398368705
uniform,pythia,pythia-2.8b,27,30,0.20956521739130432,0.32569617157142167,24,0.713854622622294
uniform,pythia,pythia-2.8b,27,4,0.21130434782608692,0.32160503545975194,24,0.7097490437732457
uniform,pythia,pythia-2.8b,23,18,0.21478260869565213,0.3135168615028437,24,0.6967041366729859
uniform,pythia,pythia-2.8b,29,29,0.23652173913043475,0.265820294159618,24,0.6343905431862299
uniform,pythia,pythia-2.8b,28,15,0.23913043478260865,0.260427936802927,24,0.6313404528555805
uniform,pythia,pythia-2.8b,25,29,0.2573913043478261,0.2246604898877398,24,0.5705663235244185
uniform,pythia,pythia-2.8b,24,9,0.26347826086956516,0.21350236658523822,24,0.5636466938622084
uniform,pythia,pythia-2.8b,25,21,0.2773913043478261,0.1894123670698224,24,0.529496626642484
uniform,pythia,pythia-2.8b,26,15,0.2791304347826086,0.18653796075704562,24,0.5282490924093327
uniform,pythia,pythia-2.8b,24,22,0.3008695652173913,0.15311364746090092,24,0.4803565410538068
uniform,pythia,pythia-2.8b,25,10,0.3304347826086956,0.11478470741054941,24,0.4221966249583427
uniform,pythia,pythia-2.8b,29,23,0.3539130434782608,0.08975845608982275,24,0.4045451542076518
uniform,pythia,pythia-2.8b,28,29,0.41826086956521735,0.041951916181776204,24,0.28387643001937557
uniform,pythia,pythia-2.8b,25,22,0.43043478260869555,0.03576316089882473,24,0.2819297102315996
uniform,pythia,pythia-410m,22,6,-0.7191304347826086,7.50469673311602e-05,24,0.009606011818388506
uniform,pythia,pythia-410m,23,12,-0.6130434782608695,0.001446665230327324,24,0.09099087504557896
uniform,pythia,pythia-410m,16,15,-0.5956521739130434,0.002132598633880757,24,0.09099087504557896
uniform,pythia,pythia-410m,23,7,-0.571304347826087,0.00354469875674885,24,0.09293354107717318
uniform,pythia,pythia-410m,19,14,-0.5626086956521739,0.004211057389435817,24,0.09293354107717318
uniform,pythia,pythia-410m,18,10,-0.5608695652173912,0.004356259737992493,24,0.09293354107717318
uniform,pythia,pythia-410m,22,8,-0.5443478260869564,0.005958587597088936,24,0.10895703034676911
uniform,pythia,pythia-410m,20,11,-0.5278260869565217,0.008027129921072601,24,0.12318011620443037
uniform,pythia,pythia-410m,21,15,-0.5234782608695652,0.00866110192062401,24,0.12318011620443037
uniform,pythia,pythia-410m,19,9,-0.5026086956521739,0.012311224300312234,24,0.1575836710439966
uniform,pythia,pythia-410m,21,6,-0.47478260869565214,0.01906009866736062,24,0.2217902390383781
uniform,pythia,pythia-410m,23,2,-0.4513043478260869,0.0268555202756079,24,0.2776762280337944
uniform,pythia,pythia-410m,17,10,-0.4478260869565217,0.02820149190968224,24,0.2776762280337944
uniform,pythia,pythia-410m,22,0,-0.43478260869565216,0.033737255575550254,24,0.2878912475780288
uniform,pythia,pythia-410m,23,10,-0.43478260869565216,0.033737255575550254,24,0.2878912475780288
uniform,pythia,pythia-410m,22,3,-0.4234782608695652,0.03920394759394157,24,0.2985547194442954
uniform,pythia,pythia-410m,18,2,-0.42260869565217385,0.039651798676195484,24,0.2985547194442954
uniform,pythia,pythia-410m,21,2,-0.3956521739130434,0.055652382889228295,24,0.3921761407525744
uniform,pythia,pythia-410m,18,11,-0.38434782608695645,0.06368822401812056,24,0.3921761407525744
uniform,pythia,pythia-410m,16,0,-0.38434782608695645,0.06368822401812056,24,0.3921761407525744
uniform,pythia,pythia-410m,20,9,-0.3834782608695652,0.06434139809221924,24,0.3921761407525744
uniform,pythia,pythia-410m,20,12,-0.37304347826086953,0.07258638217608111,24,0.41202242581698045
uniform,pythia,pythia-410m,17,0,-0.37130434782608696,0.07403527963898868,24,0.41202242581698045
uniform,pythia,pythia-410m,20,0,-0.35913043478260864,0.08480057608167486,24,0.4522697391022659
uniform,pythia,pythia-410m,22,2,-0.3539130434782608,0.08975845608982275,24,0.4595632951798925
uniform,pythia,pythia-410m,20,7,-0.3426086956521739,0.1012404900705785,24,0.47746047309289247
uniform,pythia,pythia-410m,23,8,-0.3347826086956522,0.1098035359218697,24,0.47746047309289247
uniform,pythia,pythia-410m,20,6,-0.3304347826086956,0.11478470741054941,24,0.47746047309289247
uniform,pythia,pythia-410m,22,1,-0.32956521739130434,0.11580045288804075,24,0.47746047309289247
uniform,pythia,pythia-410m,18,14,-0.32521739130434785,0.1209778735437234,24,0.47746047309289247
uniform,pythia,pythia-410m,17,6,-0.32347826086956516,0.12309527821926133,24,0.47746047309289247
uniform,pythia,pythia-410m,17,4,-0.31565217391304345,0.1329572125391265,24,0.5005448001472999
uniform,pythia,pythia-410m,20,5,-0.308695652173913,0.14218991443004733,24,0.5182841229745572
uniform,pythia,pythia-410m,22,12,-0.3060869565217391,0.1457674095865942,24,0.5182841229745572
uniform,pythia,pythia-410m,16,1,-0.2982608695652174,0.15688329961066771,24,0.521696686245048
uniform,pythia,pythia-410m,18,13,-0.29739130434782607,0.1581542605953959,24,0.521696686245048
uniform,pythia,pythia-410m,20,4,-0.29217391304347823,0.1659324362656943,24,0.521696686245048
uniform,pythia,pythia-410m,21,3,-0.2860869565217391,0.1753403938834693,24,0.521696686245048
uniform,pythia,pythia-410m,22,7,-0.28086956521739126,0.18369366089868788,24,0.521696686245048
uniform,pythia,pythia-410m,18,8,-0.2782608695652174,0.1879713945221431,24,0.521696686245048
uniform,pythia,pythia-410m,22,5,-0.2773913043478261,0.1894123670698224,24,0.521696686245048
uniform,pythia,pythia-410m,21,7,-0.27652173913043476,0.19086089033898035,24,0.521696686245048
uniform,pythia,pythia-410m,23,14,-0.27391304347826084,0.195251881074416,24,0.521696686245048
uniform,pythia,pythia-410m,22,11,-0.2713043478260869,0.19971124015805522,24,0.521696686245048
uniform,pythia,pythia-410m,21,11,-0.2713043478260869,0.19971124015805522,24,0.521696686245048
uniform,pythia,pythia-410m,17,14,-0.2652173913043478,0.2103838978731484,24,0.521696686245048
uniform,pythia,pythia-410m,20,3,-0.2652173913043478,0.2103838978731484,24,0.521696686245048
uniform,pythia,pythia-410m,23,6,-0.2652173913043478,0.2103838978731484,24,0.521696686245048
uniform,pythia,pythia-410m,20,2,-0.2643478260869565,0.2119392787870507,24,0.521696686245048
uniform,pythia,pythia-410m,16,13,-0.248695652173913,0.24126176688795445,24,0.565445555247452
uniform,pythia,pythia-410m,23,3,-0.2478260869565217,0.24296488702038951,24,0.565445555247452
uniform,pythia,pythia-410m,22,9,-0.24260869565217388,0.25334838197246123,24,0.5790820159370542
uniform,pythia,pythia-410m,23,11,-0.23826086956521736,0.2622175095216363,24,0.5888393196275341
uniform,pythia,pythia-410m,23,13,-0.22608695652173913,0.2880995376657831,24,0.5931138152538212
uniform,pythia,pythia-410m,17,13,-0.2252173913043478,0.2900074275938714,24,0.5931138152538212
uniform,pythia,pythia-410m,22,4,-0.2252173913043478,0.2900074275938714,24,0.5931138152538212
uniform,pythia,pythia-410m,18,6,-0.22434782608695653,0.2919232059452401,24,0.5931138152538212
uniform,pythia,pythia-410m,17,15,-0.22434782608695653,0.2919232059452401,24,0.5931138152538212
uniform,pythia,pythia-410m,23,0,-0.22434782608695653,0.2919232059452401,24,0.5931138152538212
uniform,pythia,pythia-410m,16,7,-0.2217391304347826,0.2977178574717595,24,0.595435714943519
uniform,pythia,pythia-410m,23,4,-0.21652173913043476,0.30951989756230047,24,0.6041492346734758
uniform,pythia,pythia-410m,19,6,-0.21565217391304345,0.31151444912851095,24,0.6041492346734758
uniform,pythia,pythia-410m,19,2,-0.2078260869565217,0.3298186178055175,24,0.6301012399866603
uniform,pythia,pythia-410m,19,13,-0.19913043478260867,0.35089871307688764,24,0.6509425402006032
uniform,pythia,pythia-410m,18,0,-0.19913043478260867,0.35089871307688764,24,0.6509425402006032
uniform,pythia,pythia-410m,17,11,-0.19217391304347822,0.3683204887556275,24,0.6563606457381755
uniform,pythia,pythia-410m,21,12,-0.18869565217391301,0.3772156351847255,24,0.6563606457381755
uniform,pythia,pythia-410m,21,10,-0.1878260869565217,0.3794584983173827,24,0.6563606457381755
uniform,pythia,pythia-410m,21,1,-0.1878260869565217,0.3794584983173827,24,0.6563606457381755
uniform,pythia,pythia-410m,18,3,-0.17928640384548933,0.4018870507107134,24,0.6858872332129509
uniform,pythia,pythia-410m,22,10,-0.1695652173913043,0.4282952504035892,24,0.708053394181647
uniform,pythia,pythia-410m,20,13,-0.16260869565217392,0.44775415138241526,24,0.708053394181647
uniform,pythia,pythia-410m,21,4,-0.16173913043478258,0.45021888484637074,24,0.708053394181647
uniform,pythia,pythia-410m,23,5,-0.16173913043478258,0.45021888484637074,24,0.708053394181647
uniform,pythia,pythia-410m,16,2,-0.15739130434782608,0.46264909166367685,24,0.708053394181647
uniform,pythia,pythia-410m,20,14,-0.15739130434782608,0.46264909166367685,24,0.708053394181647
uniform,pythia,pythia-410m,18,5,-0.15652173913043477,0.46515629787569074,24,0.708053394181647
uniform,pythia,pythia-410m,17,2,-0.15565217391304348,0.4676705101638169,24,0.708053394181647
uniform,pythia,pythia-410m,17,12,-0.15565217391304348,0.4676705101638169,24,0.708053394181647
uniform,pythia,pythia-410m,21,5,-0.15478260869565216,0.47019170707374996,24,0.708053394181647
uniform,pythia,pythia-410m,17,8,-0.15217391304347824,0.47779698719030983,24,0.7104760530739761
uniform,pythia,pythia-410m,22,15,-0.15043478260869564,0.4829016923237181,24,0.7104760530739761
uniform,pythia,pythia-410m,19,4,-0.1452173913043478,0.49837946924561144,24,0.7247013002901136
uniform,pythia,pythia-410m,18,1,-0.1417391304347826,0.5088324543263879,24,0.7247013002901136
uniform,pythia,pythia-410m,17,1,-0.1391304347826087,0.5167416555162507,24,0.7247013002901136
uniform,pythia,pythia-410m,19,0,-0.13304347826086957,0.5354237325436195,24,0.7247013002901136
uniform,pythia,pythia-410m,18,4,-0.13130434782608694,0.5408189353993529,24,0.7247013002901136
uniform,pythia,pythia-410m,17,3,-0.13130434782608694,0.5408189353993529,24,0.7247013002901136
uniform,pythia,pythia-410m,21,14,-0.11913043478260868,0.5792759020081251,24,0.7644053139901031
uniform,pythia,pythia-410m,17,9,-0.10956521739130433,0.610301978528463,24,0.780693395240004
uniform,pythia,pythia-410m,23,1,-0.10869565217391304,0.6131561977406331,24,0.780693395240004
uniform,pythia,pythia-410m,21,9,-0.10782608695652172,0.6160158821815657,24,0.780693395240004
uniform,pythia,pythia-410m,18,9,-0.1034782608695652,0.6303950708493536,24,0.7865673008111729
uniform,pythia,pythia-410m,23,15,-0.1026086956521739,0.6332868165639751,24,0.7865673008111729
uniform,pythia,pythia-410m,19,12,-0.08608695652173912,0.6891799258775776,24,0.8322172689842446
uniform,pythia,pythia-410m,19,11,-0.08347826086956521,0.6981606006787423,24,0.8339916943216252
uniform,pythia,pythia-410m,22,14,-0.08,0.710196052195759,24,0.8339916943216252
uniform,pythia,pythia-410m,16,12,-0.07478260869565216,0.7283751615575543,24,0.8475638243578814
uniform,pythia,pythia-410m,20,15,-0.06869565217391303,0.749764493394595,24,0.8516496018931669
uniform,pythia,pythia-410m,18,7,-0.06521739130434781,0.7620689398781239,24,0.8516496018931669
uniform,pythia,pythia-410m,19,15,-0.06521739130434781,0.7620689398781239,24,0.8516496018931669
uniform,pythia,pythia-410m,21,8,-0.05652173913043478,0.7930697839291404,24,0.8744568817649384
uniform,pythia,pythia-410m,16,4,-0.054782608695652164,0.799308243488264,24,0.8744568817649384
uniform,pythia,pythia-410m,16,9,-0.046956521739130425,0.8275237958648594,24,0.8976529311076441
uniform,pythia,pythia-410m,16,14,-0.03739130434782608,0.8622893584755253,24,0.9121738668170847
uniform,pythia,pythia-410m,17,7,-0.02608695652173913,0.903693217741266,24,0.940428714397415
uniform,pythia,pythia-410m,16,5,-0.02260869565217391,0.9164870430337817,24,0.9460511411961617
uniform,pythia,pythia-410m,20,8,-0.006956521739130434,0.9742640605332524,24,0.9819354310886323
uniform,pythia,pythia-410m,19,7,-0.006956521739130434,0.9742640605332524,24,0.9819354310886323
uniform,pythia,pythia-410m,21,13,-0.0008695652173913043,0.9967824967252694,24,0.9967824967252694
uniform,pythia,pythia-410m,20,1,0.011304347826086955,0.9581901628011082,24,0.9811867267083348
uniform,pythia,pythia-410m,21,0,0.03130434782608695,0.8845469556552951,24,0.9280492649498178
uniform,pythia,pythia-410m,16,3,0.03826086956521739,0.8591175903218993,24,0.9121738668170847
uniform,pythia,pythia-410m,19,5,0.04,0.8527804394339903,24,0.9121738668170847
uniform,pythia,pythia-410m,18,12,0.06434782608695652,0.7651539392008921,24,0.8516496018931669
