family,model,layer,head,n_compounds,relative_layer_depth,rho,p_two_sided,q_bh_within_model,bootstrap_ci_low,bootstrap_ci_high,bootstrap_negative_fraction,bootstrap_valid_resamples,upper_tail_compound_count
gpt2,gpt2-xl,45,3,49,0.9583333333333334,-0.007346938775510204,0.9600414502173088,0.9949387402191497,-0.3377294636289362,0.31051459136548154,0.5315,2000,0
gpt2,gpt2-xl,45,4,49,0.9583333333333334,-0.30448979591836733,0.03340319580151636,0.45145929136008256,-0.5336733332160604,-0.03737905605800571,0.9885,2000,7
gpt2,gpt2-xl,45,5,49,0.9583333333333334,0.055204081632653064,0.7063665926560415,0.9495349920908888,-0.25038415059181085,0.3397284713580742,0.373,2000,2
gpt2,gpt2-xl,45,6,49,0.9583333333333334,-0.11438775510204081,0.43385174632428625,0.8950466860665867,-0.36826517097769096,0.1505677853073709,0.7995,2000,0
gpt2,gpt2-xl,45,7,49,0.9583333333333334,0.08938775510204082,0.5413412935853588,0.9250505465349528,-0.22172456380163463,0.3720228163400454,0.296,2000,1
gpt2,gpt2-xl,45,8,49,0.9583333333333334,-0.22693877551020408,0.11685798813141136,0.6274979839340716,-0.49405040632362984,0.07892655196828968,0.9205,2000,0
gpt2,gpt2-xl,45,9,49,0.9583333333333334,-0.09224489795918367,0.5284386102313896,0.9250505465349528,-0.39534707536200275,0.2056219811787483,0.709,2000,1
gpt2,gpt2-xl,45,10,49,0.9583333333333334,0.13948979591836735,0.3391197384788741,0.8229737561957627,-0.15515723282452426,0.4106721692518784,0.1655,2000,0
gpt2,gpt2-xl,45,11,49,0.9583333333333334,-0.15836734693877552,0.2771120218991619,0.8095821864390715,-0.4426030966327096,0.12768945053853514,0.862,2000,0
gpt2,gpt2-xl,45,12,49,0.9583333333333334,-0.022857142857142857,0.8761198551335126,0.9948068615673535,-0.33310265256961985,0.28087368812519375,0.5485,2000,3
gpt2,gpt2-xl,45,13,49,0.9583333333333334,-0.07928571428571428,0.5881449137857503,0.9298733814794471,-0.3789359912234654,0.20698471646501157,0.718,2000,0
gpt2,gpt2-xl,45,14,49,0.9583333333333334,-0.022551020408163265,0.8777662570438195,0.9948068615673535,-0.2991993835752735,0.24550696817881168,0.5695,2000,0
gpt2,gpt2-xl,45,15,49,0.9583333333333334,-0.42653061224489797,0.0022424612491594316,0.22424612491594317,-0.6532242140421838,-0.1707918321401303,0.9995,2000,0
gpt2,gpt2-xl,45,16,49,0.9583333333333334,-0.3028571428571429,0.03441052372029923,0.45145929136008256,-0.5241195092128837,-0.038771787357203,0.9895,2000,0
gpt2,gpt2-xl,45,17,49,0.9583333333333334,-0.052959183673469384,0.7178019553182885,0.953889641618988,-0.3231892094535373,0.22448161935001468,0.655,2000,5
gpt2,gpt2-xl,45,18,49,0.9583333333333334,-0.06224489795918367,0.6709251581924506,0.9469102526064871,-0.31474295305244376,0.20293021787732426,0.6845,2000,5
gpt2,gpt2-xl,45,19,49,0.9583333333333334,-0.04224489795918367,0.7731867555763249,0.9756299754906307,-0.32954598168242244,0.24414920642218854,0.617,2000,0
gpt2,gpt2-xl,45,20,49,0.9583333333333334,0.1783673469387755,0.22012310227855097,0.7563334841094376,-0.10515744085265842,0.43801378904778426,0.1145,2000,0
gpt2,gpt2-xl,45,21,49,0.9583333333333334,-0.18989795918367347,0.19124714270168827,0.7007598724020234,-0.46175177631242653,0.10061417378307524,0.8995,2000,0
gpt2,gpt2-xl,45,22,49,0.9583333333333334,0.00510204081632653,0.9722451915488755,0.9949387402191497,-0.2623552060895825,0.26382214589614916,0.4835,2000,0
gpt2,gpt2-xl,45,23,49,0.9583333333333334,0.04826530612244898,0.7419083208836328,0.9635172998488737,-0.25300067369457496,0.34006350632716426,0.373,2000,0
gpt2,gpt2-xl,45,24,49,0.9583333333333334,-0.018163265306122448,0.901417596036973,0.9948068615673535,-0.3176922864170334,0.28590985771469346,0.553,2000,1
gpt2,gpt2-xl,46,0,49,0.9791666666666666,-0.17653061224489797,0.22498815853046256,0.7563334841094376,-0.4275820487688972,0.11489696684251123,0.8865,2000,2
gpt2,gpt2-xl,46,1,49,0.9791666666666666,0.13081632653061223,0.37028833133619615,0.8615253485520745,-0.16211523577368664,0.4021568319440959,0.1875,2000,0
gpt2,gpt2-xl,46,2,49,0.9791666666666666,0.12346938775510204,0.3979909228510463,0.8699255144285166,-0.15376691755643337,0.3704845593207616,0.2005,2000,0
gpt2,gpt2-xl,46,3,49,0.9791666666666666,-0.1739795918367347,0.23186770987459496,0.7665048260317189,-0.4353572235109857,0.11027489757163203,0.8865,2000,5
gpt2,gpt2-xl,46,4,49,0.9791666666666666,-0.01193877551020408,0.9351104461481685,0.9948068615673535,-0.28969798500010957,0.2792676070734948,0.5595,2000,1
gpt2,gpt2-xl,46,5,49,0.9791666666666666,-0.195,0.17937149300229632,0.6833199733420812,-0.4508942997321795,0.07086522018447963,0.922,2000,12
gpt2,gpt2-xl,46,6,49,0.9791666666666666,-0.17642857142857143,0.22526060125063016,0.7563334841094376,-0.46175328831320267,0.10822929191953284,0.8905,2000,2
gpt2,gpt2-xl,46,7,49,0.9791666666666666,0.15428571428571428,0.2898396925975896,0.8095821864390715,-0.16169792973402936,0.41815413635924076,0.1635,2000,0
gpt2,gpt2-xl,46,8,49,0.9791666666666666,0.11224489795918367,0.4425690998363512,0.8950466860665867,-0.1916304625606951,0.3872177044613185,0.2455,2000,0
gpt2,gpt2-xl,46,9,49,0.9791666666666666,0.011020408163265306,0.9400924841811491,0.9948068615673535,-0.2844329599836008,0.2947743932434996,0.474,2000,44
gpt2,gpt2-xl,46,10,49,0.9791666666666666,0.05887755102040816,0.6877927952480826,0.9495349920908888,-0.22253374441087453,0.33050999850602597,0.3485,2000,0
gpt2,gpt2-xl,46,11,49,0.9791666666666666,-0.15622448979591838,0.2837473412429331,0.8095821864390715,-0.43844660194174756,0.14043458295079944,0.8565,2000,9
gpt2,gpt2-xl,46,12,49,0.9791666666666666,0.26918367346938776,0.061438148045813025,0.5464439964604917,-0.002612322897507695,0.49126871186609,0.0265,2000,0
gpt2,gpt2-xl,46,13,49,0.9791666666666666,0.06102040816326531,0.6770408306136383,0.9469102526064871,-0.25129950196857215,0.35480338017069735,0.36,2000,10
gpt2,gpt2-xl,46,14,49,0.9791666666666666,-0.1313265306122449,0.3684086231659487,0.8615253485520745,-0.40818750984925123,0.17490784651966843,0.8155,2000,0
gpt2,gpt2-xl,46,15,49,0.9791666666666666,-0.3019387755102041,0.0349880950804064,0.45145929136008256,-0.542522879764936,-0.03105240773744627,0.986,2000,0
gpt2,gpt2-xl,46,16,49,0.9791666666666666,-0.20744897959183672,0.15264016128730049,0.6609656004290351,-0.4595228346382705,0.07382015267681323,0.9335,2000,0
gpt2,gpt2-xl,46,17,49,0.9791666666666666,0.027142857142857142,0.853127759162837,0.9948068615673535,-0.2438234019681632,0.2954510103862589,0.454,2000,0
gpt2,gpt2-xl,46,18,49,0.9791666666666666,-0.25673469387755105,0.07495667473356901,0.5657107527061812,-0.5170273690488812,0.03870787516598459,0.9585,2000,0
gpt2,gpt2-xl,46,19,49,0.9791666666666666,-0.23091836734693877,0.11040865886053502,0.6274979839340716,-0.47296648273043124,0.050601093366577345,0.945,2000,12
gpt2,gpt2-xl,46,20,49,0.9791666666666666,0.14673469387755103,0.31437429367811454,0.8095821864390715,-0.14975444696427956,0.4373218042305302,0.1755,2000,0
gpt2,gpt2-xl,46,21,49,0.9791666666666666,0.06969387755102041,0.6341867368032623,0.9360689842114573,-0.20672588553093718,0.34383135092253286,0.338,2000,0
gpt2,gpt2-xl,46,22,49,0.9791666666666666,0.04336734693877551,0.7673264110410993,0.9743827441791737,-0.26776346650696575,0.3281653505135029,0.398,2000,0
gpt2,gpt2-xl,46,23,49,0.9791666666666666,-0.10673469387755102,0.46542427675462505,0.8950466860665867,-0.3742316692211018,0.17050296743202958,0.7495,2000,0
gpt2,gpt2-xl,46,24,49,0.9791666666666666,-0.14857142857142858,0.3082882724028422,0.8095821864390715,-0.43540154738468706,0.1591424761979373,0.8145,2000,0
gpt2,gpt2-xl,47,0,49,1.0,0.2748979591836735,0.055925088168706415,0.5464439964604917,-0.008919340968838617,0.5250304277428111,0.03,2000,32
gpt2,gpt2-xl,47,1,49,1.0,0.01010204081632653,0.9450767919960641,0.9948176757853305,-0.27159573623878824,0.3030335277597373,0.474,2000,2
gpt2,gpt2-xl,47,2,49,1.0,-0.1666326530612245,0.25248298020163423,0.789009313130107,-0.43726442978010993,0.13633642360303552,0.8705,2000,5
gpt2,gpt2-xl,47,3,49,1.0,-0.13244897959183674,0.36429354174468587,0.8615253485520745,-0.4177923533565041,0.15756616088891282,0.8195,2000,0
gpt2,gpt2-xl,47,4,49,1.0,-0.12836734693877552,0.37939090494550265,0.8615253485520745,-0.37635636371769904,0.12422382824113352,0.8465,2000,2
gpt2,gpt2-xl,47,5,49,1.0,0.1086734693877551,0.4573111178420804,0.8950466860665867,-0.22183966849132858,0.3951287422090522,0.258,2000,1
gpt2,gpt2-xl,47,6,49,1.0,-0.003673469387755102,0.9800146591158626,0.9949387402191497,-0.27960367881877446,0.2759426298808669,0.5075,2000,13
gpt2,gpt2-xl,47,7,49,1.0,-0.08714285714285715,0.5515847475778202,0.9250505465349528,-0.3809599202677815,0.2081810991679007,0.709,2000,1
gpt2,gpt2-xl,47,8,49,1.0,0.14846938775510204,0.3086243926002231,0.8095821864390715,-0.1697900285695981,0.4427572029391934,0.2035,2000,0
gpt2,gpt2-xl,47,9,49,1.0,-0.2013265306122449,0.16539448373551244,0.6700306839945688,-0.4675335072759719,0.10370233404325059,0.903,2000,2
gpt2,gpt2-xl,47,10,49,1.0,-0.21540816326530612,0.1371617501009882,0.656429967664478,-0.4644595504860323,0.06828530202034028,0.941,2000,0
gpt2,gpt2-xl,47,11,49,1.0,0.017551020408163264,0.904725002053838,0.9948068615673535,-0.2687142649101558,0.2815451707371324,0.456,2000,1
gpt2,gpt2-xl,47,12,49,1.0,-0.2979591836734694,0.037584208715435836,0.46980260894294795,-0.5758003173543083,-0.00048558014595846086,0.975,2000,1
gpt2,gpt2-xl,47,13,49,1.0,-0.20448979591836736,0.1587111884016512,0.6682576353753734,-0.4762811372890036,0.080904636640793,0.92,2000,2
gpt2,gpt2-xl,47,14,49,1.0,-0.2226530612244898,0.12411934321591055,0.6365094523892849,-0.5075853479759587,0.06946703198370673,0.929,2000,0
gpt2,gpt2-xl,47,15,49,1.0,0.0008163265306122449,0.9955583858464419,0.9986101083339906,-0.2817033232097111,0.2830889115993868,0.4945,2000,0
gpt2,gpt2-xl,47,16,49,1.0,-0.08,0.5847769139077744,0.9298733814794471,-0.3877343185391283,0.22162494724348403,0.703,2000,3
gpt2,gpt2-xl,47,17,49,1.0,0.09255102040816326,0.5270652263200876,0.9250505465349528,-0.19371575515709222,0.3741123489054643,0.28,2000,8
gpt2,gpt2-xl,47,18,49,1.0,-0.14357142857142857,0.32503367055036375,0.814322738541914,-0.4233882301149672,0.16743080867115206,0.8145,2000,1
gpt2,gpt2-xl,47,19,49,1.0,-0.05683673469387755,0.6980899018098924,0.9495349920908888,-0.35534235993639435,0.258365834649125,0.631,2000,4
gpt2,gpt2-xl,47,20,49,1.0,0.017448979591836736,0.905276393449574,0.9948068615673535,-0.3000290076152064,0.312504710421283,0.459,2000,0
gpt2,gpt2-xl,47,21,49,1.0,-0.28530612244897957,0.046911301876588624,0.543716825889062,-0.5503156983197514,0.0001086563583911621,0.9745,2000,6
gpt2,gpt2-xl,47,22,49,1.0,-0.08163265306122448,0.5771114068598279,0.9298733814794471,-0.3854237323880776,0.23304646168372745,0.6805,2000,0
gpt2,gpt2-xl,47,23,49,1.0,-0.28122448979591835,0.05029380639473824,0.543716825889062,-0.5466885690037335,0.027427344088880017,0.9605,2000,1
gpt2,gpt2-xl,47,24,49,1.0,-0.21785714285714286,0.13264338859041705,0.6488566022977875,-0.48260175224043567,0.06042838155607808,0.9435,2000,14
olmo,OLMo-2-0425-1B,11,0,49,0.75,0.4269387755102041,0.002218348914980727,0.034278639457542746,0.1721240780888212,0.6408770743483367,0.002,2000,0
olmo,OLMo-2-0425-1B,11,1,49,0.75,-0.05979591836734694,0.6831771776784332,0.7807739173467808,-0.3572861593088319,0.2662918429193901,0.6455,2000,1
olmo,OLMo-2-0425-1B,11,2,49,0.75,0.23091836734693877,0.11040865886053502,0.2655439565824344,-0.009048213633011266,0.464103012632498,0.029,2000,1
olmo,OLMo-2-0425-1B,11,3,49,0.75,-0.19581632653061223,0.1775217568695534,0.3550435137391068,-0.4449821519798453,0.08863462492973646,0.915,2000,2
olmo,OLMo-2-0425-1B,11,4,49,0.75,-0.23704081632653062,0.10102246489750487,0.2607031352193674,-0.49483716410797224,0.07324186350444062,0.941,2000,7
olmo,OLMo-2-0425-1B,11,5,49,0.75,-0.2761224489795918,0.05479723559196297,0.24354326929761322,-0.511987559185381,-0.0035189537394839806,0.976,2000,1
olmo,OLMo-2-0425-1B,11,6,49,0.75,0.1073469387755102,0.4628538984630975,0.61713853128413,-0.1652342135577732,0.38145338049239624,0.213,2000,0
olmo,OLMo-2-0425-1B,11,7,49,0.75,0.04816326530612245,0.7424352003459519,0.8365467046151571,-0.23551151432893677,0.3535678144467282,0.3775,2000,0
olmo,OLMo-2-0425-1B,11,8,49,0.75,-0.2113265306122449,0.14494613123384362,0.30766626010666753,-0.47826752988752547,0.0759040629662839,0.9155,2000,1
olmo,OLMo-2-0425-1B,11,9,49,0.75,0.012346938775510205,0.932896984783266,0.9568174202905292,-0.23792169524893733,0.2803315084893134,0.4545,2000,0
olmo,OLMo-2-0425-1B,11,10,49,0.75,-0.2764285714285714,0.05451815937197046,0.24354326929761322,-0.5196483609403364,0.003371660129233806,0.9735,2000,0
olmo,OLMo-2-0425-1B,11,11,49,0.75,-0.34448979591836737,0.015355625073728006,0.1116772732634764,-0.5543203234476767,-0.08283045717071516,0.9975,2000,14
olmo,OLMo-2-0425-1B,11,12,49,0.75,-0.24316326530612245,0.09226370082604902,0.2607031352193674,-0.4912250361296106,0.04314045637269166,0.951,2000,0
olmo,OLMo-2-0425-1B,11,13,49,0.75,-0.2493877551020408,0.08397583004548687,0.2607031352193674,-0.5157933468175755,0.05039094257997633,0.9445,2000,1
olmo,OLMo-2-0425-1B,11,14,49,0.75,-0.21224489795918366,0.14316672879286912,0.30766626010666753,-0.4760255276093808,0.08177870814975946,0.913,2000,0
olmo,OLMo-2-0425-1B,11,15,49,0.75,0.03816326530612245,0.794600520835856,0.8828894675953955,-0.2552063401144814,0.3285995067179659,0.403,2000,0
olmo,OLMo-2-0425-1B,12,0,49,0.8125,-0.06887755102040816,0.6381725856255247,0.7507912772064996,-0.3418540637915136,0.2149969331425066,0.6825,2000,0
olmo,OLMo-2-0425-1B,12,1,49,0.8125,0.1692857142857143,0.24490061822698944,0.455629057166492,-0.1335082934474936,0.46272439014549155,0.137,2000,0
olmo,OLMo-2-0425-1B,12,2,49,0.8125,-0.3196938775510204,0.02514227761087211,0.14367015777641207,-0.543655832003942,-0.07723276219548157,0.995,2000,0
olmo,OLMo-2-0425-1B,12,3,49,0.8125,-0.33510204081632655,0.0185896560129567,0.12393104008637801,-0.5834490829328007,-0.05496023219313398,0.9875,2000,0
olmo,OLMo-2-0425-1B,12,4,49,0.8125,-0.26255102040816325,0.06837425052009166,0.2607031352193674,-0.4982120993198188,0.013259736561374552,0.968,2000,2
olmo,OLMo-2-0425-1B,12,5,49,0.8125,0.2493877551020408,0.08397583004548687,0.2607031352193674,-0.03396869269177799,0.49468336981408967,0.0445,2000,0
olmo,OLMo-2-0425-1B,12,6,49,0.8125,0.02520408163265306,0.8635151695264388,0.9089633363436197,-0.2561605795077989,0.3103908166753809,0.4215,2000,1
olmo,OLMo-2-0425-1B,12,7,49,0.8125,0.24193877551020407,0.09396647788208302,0.2607031352193674,-0.031095024489902645,0.4794121044800095,0.042,2000,0
olmo,OLMo-2-0425-1B,12,8,49,0.8125,-0.3240816326530612,0.02310451006798124,0.1421816004183461,-0.5499526032360789,-0.059680384041102846,0.988,2000,0
olmo,OLMo-2-0425-1B,12,9,49,0.8125,0.16989795918367348,0.24317303905713308,0.455629057166492,-0.08960820301317933,0.40363814478081583,0.0985,2000,1
olmo,OLMo-2-0425-1B,12,10,49,0.8125,-0.2540816326530612,0.07812085379519623,0.2607031352193674,-0.5280977870544169,0.05286441110628716,0.951,2000,5
olmo,OLMo-2-0425-1B,12,11,49,0.8125,-0.2786734693877551,0.052506476606683936,0.24354326929761322,-0.528335247376397,0.016440442136070592,0.968,2000,3
olmo,OLMo-2-0425-1B,12,12,49,0.8125,-0.1073469387755102,0.4628538984630975,0.61713853128413,-0.3763650798883721,0.16648914934288703,0.7645,2000,0
olmo,OLMo-2-0425-1B,12,13,49,0.8125,-0.12714285714285714,0.3839916881083143,0.5496595490784402,-0.3969935797072926,0.15988687530174206,0.7995,2000,0
olmo,OLMo-2-0425-1B,12,14,49,0.8125,0.00040816326530612246,0.9977791845986661,0.9977791845986661,-0.2830392408234915,0.28068518779138774,0.484,2000,0
olmo,OLMo-2-0425-1B,12,15,49,0.8125,0.0009183673469387755,0.9950031907108476,0.9977791845986661,-0.29336104761119763,0.2944256590201177,0.482,2000,0
olmo,OLMo-2-0425-1B,13,0,49,0.875,-0.1442857142857143,0.3226070521361563,0.5359170196905447,-0.40264878364168516,0.1361425032793477,0.833,2000,3
olmo,OLMo-2-0425-1B,13,1,49,0.875,-0.06918367346938775,0.6366766982115808,0.7507912772064996,-0.34675515929773154,0.21811531361875025,0.691,2000,0
olmo,OLMo-2-0425-1B,13,2,49,0.875,0.22938775510204082,0.11285618154753463,0.2655439565824344,-0.04643598957619498,0.4629279231687786,0.0505,2000,6
olmo,OLMo-2-0425-1B,13,3,49,0.875,0.13693877551020409,0.34811299337960017,0.5359170196905447,-0.16299757500152234,0.43143354527951,0.187,2000,6
olmo,OLMo-2-0425-1B,13,4,49,0.875,-0.07448979591836735,0.6109797676119701,0.7507912772064996,-0.3735594406054797,0.23104931175856253,0.6635,2000,4
olmo,OLMo-2-0425-1B,13,5,49,0.875,-0.26163265306122446,0.06938186814474383,0.2607031352193674,-0.5048410782794445,0.007323776557548942,0.9705,2000,20
olmo,OLMo-2-0425-1B,13,6,49,0.875,-0.07285714285714286,0.6188391537254496,0.7507912772064996,-0.3363087426208236,0.20366128075931214,0.6795,2000,0
olmo,OLMo-2-0425-1B,13,7,49,0.875,0.08142857142857143,0.5780670853006622,0.745893013291177,-0.2125148994142395,0.36900392914119284,0.2985,2000,1
olmo,OLMo-2-0425-1B,13,8,49,0.875,-0.1929591836734694,0.1840564067390535,0.3591344521737629,-0.45514743223711884,0.08290834078239603,0.9135,2000,6
olmo,OLMo-2-0425-1B,13,9,49,0.875,-0.03193877551020408,0.8275417942508352,0.9068951169872166,-0.30161878353158494,0.2536834254704147,0.604,2000,5
olmo,OLMo-2-0425-1B,13,10,49,0.875,0.135,0.35504502554498585,0.5359170196905447,-0.14444907694749795,0.4155005457245058,0.1815,2000,0
olmo,OLMo-2-0425-1B,13,11,49,0.875,-0.3578571428571429,0.011584639033824687,0.0926771122705975,-0.6022983731991451,-0.08490584722062434,0.9925,2000,0
olmo,OLMo-2-0425-1B,13,12,49,0.875,-0.4213265306122449,0.002570897959315706,0.034278639457542746,-0.64103612118735,-0.1416477563242908,0.999,2000,9
olmo,OLMo-2-0425-1B,13,13,49,0.875,-0.23091836734693877,0.11040865886053502,0.2655439565824344,-0.4855754304819209,0.0582972351668123,0.934,2000,2
olmo,OLMo-2-0425-1B,13,14,49,0.875,0.2386734693877551,0.09862649079690333,0.2607031352193674,-0.04898551858053376,0.4929754778264318,0.0495,2000,1
olmo,OLMo-2-0425-1B,13,15,49,0.875,0.025612244897959182,0.8613263874729231,0.9089633363436197,-0.2718132928388443,0.32178874251122885,0.439,2000,0
olmo,OLMo-2-0425-1B,14,0,49,0.9375,-0.14816326530612245,0.30963415954608176,0.5322146659133923,-0.3897558076056069,0.12993027119499845,0.8595,2000,0
olmo,OLMo-2-0425-1B,14,1,49,0.9375,-0.21724489795918367,0.1337623795307114,0.3057425817844832,-0.4693795190094435,0.065541331753293,0.928,2000,0
olmo,OLMo-2-0425-1B,14,2,49,0.9375,0.14724489795918366,0.31267611622411795,0.5322146659133923,-0.11705462416860057,0.4149187365838699,0.15,2000,0
olmo,OLMo-2-0425-1B,14,3,49,0.9375,-0.4773469387755102,0.0005241033972353178,0.020964135889412712,-0.6624514957281475,-0.2200180059008139,1.0,2000,0
olmo,OLMo-2-0425-1B,14,4,49,0.9375,-0.1963265306122449,0.17637267434053103,0.3550435137391068,-0.4313615514490568,0.051141554091544736,0.9415,2000,17
olmo,OLMo-2-0425-1B,14,5,49,0.9375,0.15520408163265306,0.28694330118260836,0.510121424324637,-0.1412055392136744,0.44282441990320787,0.16,2000,0
olmo,OLMo-2-0425-1B,14,6,49,0.9375,0.12693877551020408,0.3847616843549081,0.5496595490784402,-0.17827984272243808,0.41310532770901953,0.1965,2000,3
olmo,OLMo-2-0425-1B,14,7,49,0.9375,-0.11173469387755101,0.444658852943871,0.6133225557846497,-0.40998382344596596,0.21425491463892468,0.744,2000,6
olmo,OLMo-2-0425-1B,14,8,49,0.9375,-0.021122448979591837,0.8854561231240874,0.9199544136354154,-0.29820551076838486,0.25667041504804705,0.5725,2000,3
olmo,OLMo-2-0425-1B,14,9,49,0.9375,-0.028469387755102042,0.8460346470285831,0.9089633363436197,-0.29970876678376934,0.26204720665073244,0.565,2000,5
olmo,OLMo-2-0425-1B,14,10,49,0.9375,0.07061224489795918,0.6297149029130408,0.7507912772064996,-0.22216384864477728,0.3500253423854923,0.314,2000,0
olmo,OLMo-2-0425-1B,14,11,49,0.9375,-0.41214285714285714,0.0032553503636964486,0.03720400415653084,-0.6160901295985258,-0.14869325383289284,1.0,2000,11
olmo,OLMo-2-0425-1B,14,12,49,0.9375,-0.2571428571428571,0.07447899747443691,0.2607031352193674,-0.49834248370325435,0.02474047392769671,0.9645,2000,0
olmo,OLMo-2-0425-1B,14,13,49,0.9375,0.1360204081632653,0.3513861437548755,0.5359170196905447,-0.13652219942623398,0.4116061544237513,0.171,2000,2
olmo,OLMo-2-0425-1B,14,14,49,0.9375,-0.08653061224489796,0.5543943232667766,0.727074522317084,-0.33577771568345854,0.19286031809732238,0.7315,2000,0
olmo,OLMo-2-0425-1B,14,15,49,0.9375,0.16275510204081634,0.26384699776741743,0.47972181412257714,-0.13354994337416862,0.4326692044014473,0.142,2000,3
olmo,OLMo-2-0425-1B,15,0,49,1.0,-0.06520408163265307,0.6562330676230544,0.7608499334760052,-0.3184220179841176,0.23086256294408875,0.658,2000,0
